# --------------------------------------------------------------------------------------------------------
# Contents:
# The soil profile id for each map id of the Dutch Soil Map.
#
# Source:
# Download the Dutch Soil Map at https://bodemdata.nl/files/download/Levering-BRO-SGM-V2025-01_1.zip.
# This file can is table "soilarea_normalsoilprofile" in the file "BRO-SGM-DownloadBodemkaart-V2025-01_1.gpkg".
# "V2025-1..soilarea.00000" was removed of each maparea_id to reduce storage size.
# Date downloaded: 2026-01-16
# --------------------------------------------------------------------------------------------------------
maparea_id,normalsoilprofile_id
33728,90215060
33729,90215060
33733,90215060
33734,15090
33736,15090
33876,15070
33878,15070
33879,90215060
33880,90215060
33884,90215060
33885,90115060
33881,90115060
33882,90215060
33883,90115060
33973,15090
33740,15090
33738,15090
33739,15090
33743,15090
33742,15090
33744,15090
33745,90115060
33746,90115060
33771,90215060
33747,90215060
33749,90215060
33750,90215060
34443,16021
33751,90115060
33752,90215060
33753,90215060
33754,90215060
33755,90215060
34002,15090
33886,90215060
33920,15090
33888,15070
33889,15070
33890,15070
33891,15070
33895,15070
36212,10040
33927,15090
33892,15070
33896,15070
33897,15070
33898,15090
33910,15090
33756,15090
33757,15090
33772,90115060
33758,15090
33759,15090
33760,15090
33763,15090
34007,15040
33764,15090
33765,15090
31003,90115320
31004,90215320
31005,90115320
31006,90115320
31015,90115320
33893,15070
33894,15070
33899,15090
33900,15090
33902,15090
33903,15090
33904,15090
33905,15090
33906,15090
34069,15040
33907,15090
33908,15090
33909,15090
33917,15070
33911,15070
33912,15070
33913,15070
33918,15070
33767,90115060
33768,90215060
33769,90115060
34008,15090
33770,90215060
33791,90215060
33773,90215060
33788,90115060
34027,15020
33919,15070
33914,15070
33915,15070
33916,15070
33926,15090
33921,15090
33922,15090
33923,15090
33924,15090
33925,15090
33929,15090
33930,15090
33931,15090
33932,15070
33943,15070
33957,15071
33933,15070
33934,15070
33935,15070
34018,15010
34070,15090
31353,90115270
31007,90115320
33936,15070
33937,15070
33938,15070
33945,15090
34224,15040
33939,15070
33940,15070
33941,15070
33942,15070
33946,15090
36842,10110
33774,90215060
33775,15090
33776,15090
33777,15090
33778,15090
33779,15090
33780,15090
33781,15090
33782,15090
33783,15090
33797,15090
33784,15090
33947,15090
33948,15090
33950,15090
33978,15080
34143,15040
33951,15090
33952,15090
33953,15090
33954,15090
33955,15070
33956,15071
33984,15080
33958,15071
33785,90215060
33786,90115060
33787,90215060
33798,15090
33789,90215060
33790,90115060
34126,15090
34127,15090
34128,15040
34129,15090
34130,15090
34131,15040
34132,15090
34134,15090
34136,15040
34137,15040
34138,15040
35292,90210030
34146,15090
34147,15040
34176,15070
34149,15040
34150,15040
34211,15090
34151,2081
34154,15090
33960,15071
33961,15071
33962,15071
33963,15071
34028,15020
33964,15071
33965,15071
33966,15080
33991,15080
34047,15040
33967,15080
33968,15090
33970,15090
34174,15040
34175,15040
34177,15070
34160,15040
34152,15040
34153,15040
34155,15090
34156,15090
34157,15090
34158,15090
34159,17010
34178,15040
31008,90115320
34161,15090
34162,15090
34167,15041
34202,15090
34179,15070
34163,15090
34164,15090
34165,15090
34166,15090
34180,15070
34182,15090
34212,15090
34168,15041
34169,15040
34170,15040
34171,15040
33971,15090
33972,15090
34144,15040
34145,15040
33974,15090
33975,15090
33976,15090
33977,15090
33979,15080
34044,15040
33980,15080
34172,15040
34181,15090
34183,15090
34184,15090
34185,15090
34186,15041
34222,15040
34187,15041
31009,90215320
31010,90115320
34189,15090
34190,15090
34191,15041
34205,15090
34192,15041
34203,15070
34204,15070
34193,15090
34206,15090
34194,15090
34195,15090
34219,15040
34207,15080
34215,15070
33981,15080
33982,15080
33992,15080
34196,15090
34197,15090
34198,15090
34199,15070
34200,15090
34201,15090
34208,15090
34220,15090
34221,15090
34210,15090
34282,15090
34213,15090
34214,15090
34216,15090
34217,90215060
34218,15070
34223,15090
34225,15040
34226,15090
34269,15090
34227,15070
34228,15070
34229,15090
34230,15090
34232,15041
34302,15040
36953,10130
34231,15090
33985,15080
39206,90116080
33983,15080
33986,15080
33987,15080
34010,15010
33993,15090
33989,15080
35464,90210030
34316,15010
34234,15090
34235,15090
34236,15090
34255,15090
34237,15090
34238,15090
34239,15070
34240,90215060
34241,15090
34244,15090
34247,15070
33990,15080
36843,10110
33994,15090
33995,15090
33998,15090
33999,15090
34011,15010
34001,90215060
34000,15090
34013,15010
34014,15010
34535,1170
34003,15070
34242,15090
34256,15090
34245,15090
34246,15090
36177,10110
34243,15040
34257,15090
34270,15090
34248,15070
31011,90115320
31012,90115320
31013,90215320
31014,90115320
31061,90215320
31017,90215320
31018,90115320
34249,15070
34250,15090
36275,10060
34004,15070
34015,15010
34006,15040
36019,90210030
34005,15040
34016,15010
34017,15010
34020,15020
34009,15040
34022,15020
34023,15020
34024,15020
34025,15020
34264,15090
34251,15090
36845,10110
34253,15090
34259,15090
34254,15090
31019,90115320
31020,90115320
31021,90115320
31022,90115320
31023,90115320
31024,90215320
31062,90215320
31026,90115320
36846,10110
34258,15090
34026,15020
34029,15020
34030,15020
34031,15020
34032,15020
34033,15020
34034,15020
34035,15020
41874,1281
34036,15020
34037,15020
34038,15020
34042,15090
34039,15020
34041,15020
34043,15040
34048,15040
31027,90115320
34050,15040
34053,15090
34054,15020
31028,90115320
31029,90215320
31030,90115320
31031,90115320
36844,10110
34063,15090
34051,90215060
34052,15090
34055,15020
34057,15020
34058,15020
34059,15020
34060,15020
34074,15090
34061,15020
34071,15090
34075,15070
34076,15040
34077,15020
34082,15020
34083,15020
34072,15090
33959,15071
34079,15020
34080,15020
34073,15090
31032,90115320
34084,15020
34085,15020
34098,15090
31033,90215320
34109,15040
34086,15090
31035,90215320
34087,15040
34088,15040
34089,15040
34090,15090
34091,15040
34093,90215060
34094,15040
34096,15090
34097,15090
34103,15040
34110,15040
34099,15090
34100,15090
34101,15090
35649,90210030
34260,90215060
34261,15040
34265,15090
34286,15071
34266,15090
34267,15090
34268,15090
34262,90215060
34104,15040
34105,15040
34106,90115060
34111,15040
34112,15090
36359,10061
34113,15090
34139,15040
34315,15010
34263,15040
34401,16021
34271,15080
34272,15090
34287,15040
34296,15010
34274,15090
34278,15040
34279,15090
34294,15010
34295,15010
34297,15010
34280,15040
31036,90215320
31037,90115320
31045,90115320
31077,15330
34303,15040
34273,15090
34275,15090
34276,15070
34277,15070
34281,15040
34442,16020
34285,15090
34140,15040
34114,15090
34122,15040
34141,15040
34142,15040
35269,90310030
40488,16130
34288,15040
34289,15010
34290,15010
34291,15010
34292,15010
34293,15010
34298,15040
34491,16030
34305,90115060
34444,16021
34307,15010
34308,15010
34309,15010
34372,16020
34299,15040
34300,15040
34301,15040
34468,16030
34115,15090
34116,15090
34123,15040
34124,90115060
35291,90310030
34117,15090
34120,15040
34121,90215060
36723,10110
34306,15090
34313,15010
34314,15010
34469,16030
34310,15010
34311,15010
34312,15010
34317,15010
34318,15010
34344,1170
34319,15090
34320,15040
34119,15090
34434,1170
34435,1170
34436,16021
35293,90210030
34437,16021
34439,16020
34440,16020
34450,1170
34508,16030
34445,16021
34446,16021
34447,16030
34448,16030
34449,16030
39211,90116080
34451,1170
34452,1170
34453,1170
34321,15090
34489,1170
34322,15090
34345,1170
34323,15090
34329,15080
34349,1150
34350,1150
34324,15090
34325,15090
34330,15080
34354,1150
34454,1170
34455,1170
34473,16030
34474,16030
35490,90210030
34484,1170
34456,1170
34457,1170
34475,16030
34476,16030
35491,90210030
34458,1170
34459,1170
34477,16030
34326,15090
34327,15090
34328,15080
34343,1170
34331,15080
34332,15080
34333,15030
34334,15080
34335,1170
34355,1150
34336,1170
34337,1170
34460,1170
34461,1170
34462,1170
34478,16030
34504,16030
34463,1170
34464,1170
34505,16030
39212,90116080
34465,1170
34338,1170
34339,1170
34340,1170
34341,1170
34342,1170
37735,10130
34346,1170
34347,1150
34353,1150
34348,1150
34352,1150
34490,1170
37736,10130
34356,1150
34357,1150
34358,1150
34359,1150
34361,1150
34362,1150
34363,1150
34373,16020
34374,16020
34364,1150
34466,1170
34467,16030
34470,16030
34471,16030
34472,16030
37083,10111
34479,16030
34480,16030
34481,16030
34482,1170
34483,1170
34365,1150
34485,1170
34366,1150
34367,1150
34369,15020
34370,15020
34371,16020
34376,16020
34377,16020
31038,90115320
34378,16020
34379,16020
34380,16020
34381,16020
34382,16020
31039,90115320
31040,90215320
40478,16130
34383,16020
34384,16021
34385,1150
31041,90215320
31042,90115320
31043,90115320
31046,90215320
36172,10100
31047,90215320
34386,1150
34387,1150
39210,90216080
34388,1150
34389,1150
34390,1150
34391,1150
34488,1170
35492,90210030
34492,16030
34493,16030
34494,16030
34525,16010
34495,16030
34497,16030
34506,16030
34507,16030
34509,16030
34523,16010
34510,1170
34511,1170
34392,16021
34393,16021
34394,16021
34395,16021
34396,16021
34397,16021
34398,16021
34399,16021
34400,16021
34522,16010
34402,16021
34403,16021
31049,90215320
34404,1150
34405,1150
34406,1150
34407,1150
34486,1170
34408,1150
34409,1150
31050,90215320
31051,90215320
31052,90115320
31074,15330
31055,90215320
31056,90115320
34416,16021
34417,16021
34487,1170
34411,1150
34412,1150
34413,1150
34414,1150
34415,1150
34500,16030
34418,16021
34512,1170
34513,1170
34521,16030
36280,10060
34514,1170
34526,16010
34642,1170
34515,1170
34516,1170
34517,1170
34534,1170
34419,16021
34420,16020
34421,16021
34424,16021
34425,1170
34428,1170
34422,16021
31057,90215320
34423,16021
34426,1170
34503,16030
34430,1170
34431,1170
34432,1170
34441,16020
34433,1170
34594,1130
34622,1170
34623,1170
34629,1170
34595,1130
34596,1130
34518,16030
34519,16030
34520,16030
34545,16010
34524,16010
34527,16010
34528,16010
34546,16010
34529,16010
34531,1170
34532,1170
34533,1170
34639,1170
34597,1130
34598,1130
34600,16040
34601,1130
34602,1240
34604,1240
34624,1170
34625,1170
37429,17010
34605,1240
31058,90215320
34606,1240
34607,1240
34640,1170
34608,1240
34609,1240
34610,1240
34611,1130
34613,1130
34614,1130
38180,90116230
34616,1130
34536,1170
34537,1170
34539,1170
34643,1170
34540,1170
34541,1170
34542,1170
34543,16010
36868,10110
34547,16010
34548,16010
34617,1130
34656,1170
34618,1130
34620,1130
34630,1170
34631,1170
34632,1170
34633,1170
34549,16010
34550,16010
34566,16010
34567,16010
34654,1170
34551,1170
34552,1170
34553,1170
34574,1170
34554,1170
34555,1170
34556,1170
34653,1170
34634,1170
34635,1170
34636,1170
34637,1170
34638,1170
31059,90215320
31060,90215320
40578,16130
31064,90215320
31065,90115320
31066,90115320
31067,90215320
31068,90115320
31073,90215320
31075,15330
34557,1170
34558,1170
31069,90115320
34559,1170
34626,1170
34627,1170
34560,16010
34561,16010
34562,16010
34563,16010
34564,16010
34565,16010
39273,90216080
34568,16010
34569,16010
34570,16010
34571,16010
34572,16010
34573,1170
39274,90216260
34575,1170
39282,90116260
34644,1170
34645,1170
34646,1170
34647,1170
36542,10110
34648,1150
34649,1150
34650,1150
34651,1150
34652,1150
38788,90116230
34655,1170
34658,1170
34576,1170
34577,1170
34578,1170
34579,1240
31070,90115320
34590,1130
34580,1240
34581,1240
37428,10130
34582,1240
34583,1240
34584,16010
34585,16010
34586,1130
34659,1170
35118,90210030
34664,1150
34660,1170
34661,1150
34662,1150
34663,1150
34678,1150
39292,90216080
34666,1150
34667,1150
34668,1150
34687,1150
39293,90216080
34671,1150
34588,1130
34589,1130
34615,1130
34628,1170
34591,1130
31071,90115320
31081,15330
31072,90115320
31354,90115270
34592,1130
34593,1130
34750,10010
34963,10010
34754,10010
34755,10010
34756,10016
34760,1180
34825,10010
34761,1180
34762,1180
34669,1150
34670,1150
34694,1150
34695,1150
34672,1170
34673,1170
34702,11010
34674,1170
34675,1170
34676,1170
34763,1180
34764,1180
34826,10010
39356,90216260
34765,10016
34766,10016
34767,10016
34768,10016
34769,10016
34770,10016
36360,10061
34771,10016
34772,10016
34773,10016
34774,10016
34775,10016
34781,1180
38924,90216250
31082,90115320
34776,10016
34777,1180
34778,1180
34677,1170
39294,90216080
34679,1150
34680,1150
34681,1150
34682,1150
34696,1150
39295,90216210
34688,1150
34683,1150
34684,1150
34779,1180
34780,1180
39398,90216240
34782,1180
34783,1180
34784,1180
34785,11010
39407,16200
34788,10010
34790,10010
34791,10010
34792,10010
34793,10010
34803,10110
34685,1150
34686,1150
34697,1150
34689,1150
34691,1150
34692,1150
34693,1150
34698,1150
34699,11010
34700,11010
34701,11010
38900,90216240
34704,11010
34719,10010
34797,1180
34798,1180
34964,10010
34794,10130
34795,1180
34799,1180
34800,1180
34801,1180
34832,10010
34705,11010
34706,11010
34707,11010
34708,11010
34709,10010
34710,10010
34714,10010
34715,10010
34716,10010
34717,10010
34802,10110
34811,10010
34833,1180
34804,10110
34805,90210030
34806,90210030
34812,10010
34807,10130
34808,9024090
34711,10010
34712,10010
34713,10010
34720,10010
34721,10010
34722,10010
34723,10010
34724,10010
34725,10010
35294,90210030
34726,10010
34729,10010
34753,10010
34730,10010
34731,1150
35316,90110030
34727,10010
34728,10010
35173,90210030
34732,1150
34733,1150
34736,1150
34809,10010
34814,1180
34815,1180
34818,1180
34823,10010
35110,10012
34816,1180
34817,1180
34819,1180
35125,90110030
34820,1180
34743,1150
34737,1150
34738,1150
34740,1150
34741,1150
31089,90115320
34742,1150
34744,1150
34745,10010
34746,10010
34747,10010
34748,10010
34751,10010
34752,10010
35832,90310030
34749,10010
34757,10016
35603,90210030
34821,1180
34822,10010
34824,10010
35047,90210030
34827,10010
34828,10010
34829,10010
36675,10110
34830,10010
34831,10010
34834,1180
34893,10010
34894,10010
34895,10010
34896,10010
34897,10010
35399,90210030
34900,10010
34901,10010
34902,10010
34903,10010
35048,90310030
34904,1180
34909,1180
34905,1180
34910,1180
34835,1180
38925,90116250
34836,1180
34837,1180
34838,1180
34839,1180
34841,1180
39430,16160
34906,1180
34907,1180
34916,10010
34908,1180
35053,90210030
34911,1180
34912,10010
31083,90115320
34913,10010
34914,10010
34917,10010
34918,10010
34935,10010
35126,90210030
34919,10010
34920,10010
34921,10010
34922,10010
34923,1180
34843,10010
34844,10010
36691,10110
34840,1180
34996,1180
34936,10010
34937,10010
34924,1180
34938,10010
34939,10010
34925,1180
34926,1180
34927,1180
34929,1180
34930,1180
35196,10013
34931,1180
34932,10010
34933,10010
34934,10010
35197,10013
34842,1180
34865,10010
34845,10010
34846,10010
34847,10010
34848,10010
34850,10010
34874,10010
34999,10010
34851,10010
34866,10010
34997,10010
34998,10010
34852,10010
34853,10010
34856,10010
34940,10010
34941,10010
34942,1180
35204,90210030
40460,16130
34943,1180
34947,1180
34944,1180
34854,10010
34855,10010
34872,10010
34857,1180
34860,1180
34858,1180
34946,1180
34949,1180
34950,1180
34955,10010
35214,90110030
31084,90115320
34859,1180
36692,10110
34861,1180
34862,1180
34863,10010
34864,10010
35001,10010
39626,16201
34867,10100
34868,10010
34869,10010
34870,10010
34871,10010
40067,90216050
34875,10010
34876,10016
34877,10016
34878,10016
34879,10016
34880,10016
34888,10016
37701,10130
34951,1180
35007,10010
34952,1180
34953,1180
34982,10010
34881,1180
34882,1180
34892,10010
34883,1180
34884,1180
34886,1180
34887,10016
40073,16170
34889,10016
34890,10016
34891,10010
31085,90115320
35002,10010
35003,10010
35004,10010
35005,10010
35006,10010
35215,90110030
35009,10010
35010,10010
35011,10010
35012,1180
35013,1180
34954,1180
34983,10010
39036,90216240
34956,10010
34958,10010
34959,10010
34960,10010
34961,10010
34957,10010
34962,10010
36836,10110
35014,1180
35015,1180
35019,11010
35057,90110030
35016,1180
35017,1180
35018,11010
35020,11010
35021,11010
31091,15330
35022,1150
35023,1150
35024,1150
36236,10040
35025,1150
31103,15340
35026,1150
35027,1150
35028,1150
35029,1150
35030,1150
35046,90310030
35031,1150
35032,1150
35033,90210030
35035,90310030
35242,90110030
35094,90210030
35036,90210030
35037,90110030
35038,90210030
35039,90210030
35040,90210030
36243,10040
35041,90110030
35042,90210030
34965,1180
34966,1180
34967,1180
34984,10010
40461,16130
34968,1180
34969,1180
34970,1180
36625,10110
34971,1180
34975,10010
35043,90110030
38926,90216250
35044,90110030
35045,90110030
35049,90210030
35050,90210030
35051,90210030
35052,90210030
36896,10111
35054,90210030
35055,90210030
35257,90210030
34976,10010
34985,10010
34972,1180
34973,1180
35256,90210030
34977,10010
34978,10010
34979,10010
34981,10010
34994,1180
35091,10012
35058,90210030
35059,90210030
35060,10016
35061,10016
35063,10016
35064,10010
35065,10010
35066,10010
35067,10016
35068,10016
35069,10016
35070,10016
35071,90210030
35072,90210030
35073,90210030
35074,90310030
35080,90210030
35243,90210030
35090,10012
35075,90210030
35076,90110030
35077,90210030
35078,90210030
35400,90210030
35081,90210030
34986,1180
34987,1180
34995,1180
35008,10010
34988,1180
34989,1180
34991,1180
34992,1180
34993,1180
36626,10110
35082,90210030
35115,10012
35083,90210030
35084,10016
35085,10016
38927,90216250
35086,10016
35148,90210030
35087,10010
35088,10010
35089,10010
36897,10111
35095,90210030
35093,90210030
35159,10013
35182,90210030
35160,10014
35161,10014
35162,10014
35163,10014
35229,90210030
35164,10014
35165,10014
35172,10014
35166,10014
35175,90210030
35176,90210030
35178,90110030
35167,10014
35096,90210030
35250,90110030
35097,90210030
35098,90210030
35099,90210030
35100,90210030
35101,90210030
35119,90210030
35102,90310030
35103,90210030
35104,10012
35109,10012
35105,10012
35106,10012
35107,10012
36284,10060
35169,10014
35170,10014
35171,10014
35174,90210030
35230,90310030
35179,90310030
35180,90110030
35181,90210030
35183,90210030
35184,90310030
35186,90210030
35187,10014
35188,10014
36237,10040
35189,10013
35190,10013
35191,10013
35192,10013
35193,10013
35198,10013
35200,90210030
35201,90210030
35202,90210030
35203,90210030
35231,90210030
35205,90210030
35108,10012
36693,10110
35116,10012
35117,90210030
35111,90210030
36694,10110
35112,10012
35113,10012
35114,10012
35120,90310030
35121,90310030
35122,90310030
35123,90210030
35128,90210030
35206,90210030
35208,90210030
35209,90310030
35232,90210030
35210,90210030
35212,90110030
35213,90210030
35233,90210030
35216,90210030
35124,90210030
35267,90210030
35127,90210030
35132,90210030
35394,90210030
35129,90210030
35130,90210030
35194,10013
35131,90210030
36233,10060
35133,10012
35134,10012
35218,90110030
35219,90210030
35220,90210030
35222,90210030
35223,90110030
35224,90210030
35225,90210030
35226,90210030
35227,90210030
37723,10130
35228,90210030
35244,90210030
36898,10111
35234,90110030
35235,90110030
35236,90310030
35237,90210030
35135,10013
35152,90310030
35137,10013
35138,10013
35139,10013
35140,10013
35141,10013
35142,10013
35195,10013
35143,10013
35144,10013
35145,10013
35146,90110030
35150,90210030
35151,90210030
35221,90210030
35153,90210030
35154,90210030
35155,90210030
35157,90210030
35158,90210030
35354,90210030
35355,90110030
35356,90310030
39820,16160
35361,90210030
35362,90210030
35363,90310030
35373,90210030
35238,90210030
35239,90310030
35240,90210030
35245,90210030
35246,90210030
35247,90210030
35249,90210030
38485,10170
35366,90210030
35364,90110030
35365,90210030
35367,90210030
35368,90110030
35374,90210030
35376,90210030
35377,90110030
35407,90210030
35369,90210030
35370,90110030
35371,90210030
35375,90210030
35251,90210030
35252,90210030
35253,90210030
35254,90210030
35255,90210030
37744,10130
35258,90210030
35259,90210030
35260,90210030
40638,16130
35268,90110030
35261,90210030
35264,90110030
31087,90115320
31098,15340
31088,90115320
31097,15340
31092,15330
31093,15330
31094,15330
31095,15330
31096,15330
31099,15340
31100,15340
31106,15340
31107,15340
31108,90115320
31109,90115320
31125,15340
31110,90115320
31130,15340
31355,90115270
31111,90215320
31112,90215320
31113,90215320
31119,90215320
31114,90215320
31161,90215320
31356,90215270
31120,90215320
35265,90210030
35266,90210030
40639,16130
35270,90210030
35271,90210030
35272,90210030
39893,16140
35278,90210030
35273,90210030
35274,90110030
35284,90110030
35275,90210030
35276,90210030
35285,90110030
35279,90210030
35280,90210030
35281,90210030
41549,1281
35290,90210030
35282,90210030
35378,90210030
35379,90310030
35380,90110030
39518,16190
35385,90110030
35381,90110030
35382,90110030
35383,90210030
35384,90110030
35607,90210030
35387,90110030
35390,90210030
35391,90210030
35392,90210030
35283,90310030
35286,90310030
35395,90210030
35287,90210030
35288,90210030
35289,90210030
35295,90210030
35296,90210030
35297,90110030
35396,90210030
35398,90110030
35388,90110030
35389,90110030
35393,90110030
35401,90210030
35402,90210030
35403,90110030
35404,90210030
35405,90110030
35406,90210030
36704,10110
35408,90210030
35410,90210030
35411,90210030
35412,90110030
35419,90310030
35413,90210030
35414,90110030
35415,90210030
35416,90310030
35417,90210030
35418,90210030
36735,10110
35420,90210030
35421,90210030
35422,90210030
35423,90210030
35298,90110030
35300,90210030
35306,90210030
35301,90210030
35302,90310030
35303,90210030
35304,90210030
35305,90210030
35307,90210030
35309,90210030
35310,90110030
35311,90110030
35312,90210030
35313,90310030
35439,90310030
35440,90210030
35424,90210030
35624,90110030
35425,90210030
35446,90110030
35427,90210030
35429,90210030
31121,15340
35426,90210030
35428,90210030
35434,90210030
35430,90210030
31122,15340
31123,15340
31124,15340
31126,15340
31115,90115320
35436,90210030
35437,90110030
35438,90310030
35431,90210030
35435,90210030
36899,10111
35432,90210030
35315,90110030
35317,90310030
35318,90210030
35319,90110030
35320,90110030
35321,90110030
35441,90310030
35442,90310030
35443,90210030
35444,8020
35445,90210030
38817,90216230
35448,90210030
35449,90210030
35450,90210030
35451,90210030
35453,90210030
35454,90210030
35455,90110030
35456,90210030
35458,90210030
35459,90210030
35462,90210030
35457,90210030
35460,90210030
35465,90210030
35322,90110030
35323,90210030
35324,90210030
35325,90210030
35327,90210030
35328,90210030
35357,90210030
35329,90110030
35330,90210030
35331,90210030
35332,90210030
35334,90210030
35335,90210030
35336,90110030
36302,10060
35337,90110030
35466,90210030
35467,90210030
35468,90210030
35473,90210030
35474,90210030
35475,90210030
35469,90210030
35470,90210030
35471,90210030
35493,90210030
35517,90310030
35476,90210030
35479,90110030
35480,90310030
35494,90210030
35495,90210030
35477,90210030
35338,90310030
35340,90210030
35341,90210030
35342,90210030
35343,90210030
35386,90110030
35345,90210030
35346,90210030
35478,90210030
35481,90210030
35496,90210030
35482,90210030
35483,90210030
35484,90210030
35485,90210030
35503,90210030
35504,90110030
35505,90310030
38818,90216230
35506,90210030
35625,90210030
35507,90210030
35508,90210030
35510,90210030
38825,90216240
35511,90210030
35521,90210030
35512,90210030
35513,90210030
35514,90110030
35515,90210030
35522,90310030
38826,90216240
35661,90210030
35662,90210030
35663,90310030
35680,90210030
35664,90210030
35347,90210030
35600,90210030
35348,90210030
35349,90310030
35350,90110030
35351,90210030
35353,90310030
35372,90210030
40043,16170
35358,90110030
35523,90210030
35529,90210030
35516,90210030
35665,90110030
35666,90310030
35681,90210030
39296,90116210
35667,90310030
35668,90210030
35677,90210030
35669,90210030
38854,90216240
35518,90210030
35519,90110030
38855,90116240
35604,90210030
35520,90210030
35546,90210030
35524,90210030
35525,90310030
35526,90110030
35527,90310030
35528,90210030
35673,90210030
35671,90210030
35674,90210030
31116,90215320
35675,90210030
35672,90210030
35727,90210030
35678,90210030
35679,90210030
35682,90110030
35683,90210030
35686,90110030
35728,90310030
35530,90210030
35532,90310030
35559,90210030
35533,90210030
35534,90310030
35535,90210030
35543,90210030
35536,90210030
35548,90210030
35684,90210030
35685,90210030
35687,90210030
35688,90110030
35695,90310030
35690,90110030
35691,90310030
35692,90310030
35693,90210030
35845,90210030
31117,90215320
31118,90115320
35694,90310030
35697,90310030
35698,90210030
35699,90210030
35703,90210030
35700,90210030
35701,90110030
35702,90110030
35704,90110030
35705,90110030
35537,90210030
35538,90210030
35539,90210030
35540,90210030
37170,10110
35541,90210030
35549,90210030
35550,90210030
35551,90210030
35553,90210030
35555,90210030
37172,10110
35554,90210030
35706,90110030
35707,90110030
39304,90216260
35709,90210030
35710,90310030
35711,90210030
35712,90110030
35713,90210030
39305,90216260
35714,90210030
35715,90210030
35717,90110030
35745,90210030
35718,90110030
36777,10110
35556,90210030
35557,90210030
35558,90210030
36837,10110
35560,90210030
35561,90210030
35562,90210030
35719,90210030
35720,90210030
35721,90210030
35722,90210030
35723,90210030
35563,90210030
35564,90210030
35566,90210030
35567,90210030
35568,90210030
35569,90210030
37909,10140
36718,10110
35570,90210030
35572,90310030
35573,90310030
35574,90310030
35575,90210030
35581,90210030
39286,90216260
36922,10130
35724,90210030
36203,10130
35729,90210030
35730,90110030
35731,90210030
35732,90210030
35733,90210030
38856,90216240
35734,90210030
35735,90210030
35736,90210030
35737,90210030
35739,90210030
35759,90210030
31128,15340
40637,16130
31131,15340
31132,15340
31133,15340
35576,90210030
35577,90110030
35578,90210030
35579,90210030
35580,90210030
31134,15340
31136,15340
31137,15340
31138,90115320
35582,90310030
35583,90210030
35584,90210030
35586,90110030
35587,90310030
35588,90210030
35589,90210030
35590,90310030
35591,90310030
35593,90210030
35594,90210030
36163,10060
35740,90210030
35741,90210030
35742,90210030
35743,90210030
35744,90210030
35746,90210030
35747,90210030
41666,1320
35748,90210030
35749,90210030
35752,90210030
35753,90210030
36165,10100
35754,90210030
35760,90210030
35761,90310030
35762,90210030
35763,90310030
35764,90110030
35765,90310030
36166,10100
31139,90115320
31140,90215320
31141,90215320
31142,90215320
31143,90115320
31144,90115320
31145,90115320
31147,90115320
31148,90215320
35757,90210030
35758,90210030
31149,90215320
35767,90210030
35768,90210030
35769,90210030
35770,90210030
35776,90210030
35771,90210030
35772,90110030
35773,90210030
35774,90310030
35775,90210030
38132,10130
35777,90210030
35778,90210030
31177,15370
35779,90210030
35780,90210030
38857,90216240
35781,90210030
35782,90210030
31150,90215320
35787,90210030
35788,90110030
35789,90210030
35846,90210030
35783,90210030
35784,90110030
35785,90210030
35786,90210030
35802,90310030
38940,90216240
35595,90210030
35601,90110030
35602,90210030
35790,90210030
35791,90310030
35792,90210030
35794,90210030
35803,90210030
36276,10060
35795,90210030
35796,90210030
35797,90210030
35798,90110030
38133,10130
35799,90210030
35800,90310030
35801,90210030
38134,10130
35804,90310030
35805,90210030
35816,90110030
35596,90210030
35806,90210030
35807,90210030
35817,90210030
31151,90115320
31152,90215320
31168,15370
35820,90210030
35808,90210030
35809,90210030
31153,90215320
35810,90210030
35811,90310030
35597,90210030
35598,90210030
35599,90210030
40668,90216090
35605,90210030
35606,90210030
35608,90210030
35612,90210030
35650,90210030
35812,90210030
35813,90210030
38945,90216240
35814,90210030
35818,90110030
40732,90216220
35815,90210030
35831,90210030
35819,90210030
35821,90210030
35822,90210030
35609,90210030
35626,90210030
35611,90210030
35613,90310030
35628,90210030
35614,90210030
35629,90210030
35630,90210030
35617,90210030
35696,90310030
35631,90210030
35618,90210030
35619,90210030
35725,90210030
35823,90310030
35824,90210030
35825,90110030
35826,90210030
35827,90210030
35828,90110030
35829,90210030
35830,90110030
40182,16110
35833,90210030
35620,90210030
35621,90110030
35622,90210030
35623,90210030
35641,90210030
35632,90210030
35643,90210030
35636,90210030
35645,90210030
35646,90210030
31154,90115320
35836,90210030
35837,90210030
35834,90210030
35835,90210030
35841,90310030
35633,90210030
35634,90210030
35651,90210030
35637,90210030
35640,90210030
35654,90210030
35726,90110030
35838,90210030
35842,90310030
35843,90310030
35844,90210030
35839,90310030
35840,90210030
31155,90115320
35642,90210030
35644,90210030
35647,90110030
35652,90210030
35655,90310030
35656,90210030
35676,90110030
35653,90210030
35657,90210030
35658,90210030
35659,90210030
35660,90210030
39519,16190
35847,90210030
35848,90210030
35849,90210030
35850,90210030
35851,90310030
35852,90210030
35886,90210030
35853,90210030
35854,90210030
35855,90210030
35859,90210030
37093,10111
35856,90210030
35914,90110030
35915,90310030
35916,90210030
31156,90215320
35917,90210030
35980,90210030
35922,90210030
35924,90210030
35925,90210030
35926,90210030
35857,90210030
35858,90210030
35862,90210030
35860,90210030
35861,90210030
35863,90210030
35864,90210030
35865,90210030
35872,90210030
